created_at,updated_at,closed_at,title,repository_url,number
20190513,20190516,20190516,Feature/demo,https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,16
20190509,20190604,20190604,Id copy edits model prep,https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,15
20190420,20190617,20190617,Adds notebooks for new and improved clustering module,https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,14
20190407,20190408,20190408,Update 6.2.4 What can we learn from a network A guided example.ipynb,https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,13
20190301,20190522,20190522,Run codespell,https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,12
20190227,20190227,20190227,add ipynb directories to gitignore,https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,11
20190221,20190221,20190221,Add graphviz to requirements,https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,10
20190220,20190220,20190220,Install graphviz with conda,https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,9
20190219,20190522,20190219,Add wordcloud dependency,https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,8
20190219,20190219,20190219,Add config files via cat from inside the image,https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,7
20190215,20190215,20190215,Add data-201 and data-201-prep notebooks,https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,6
20190215,20190215,20190215,add psycopg2,https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,5
20190212,20190212,20190212,Trim requirements,https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,4
20190212,20190212,20190212,"Add requirements, example2 for testing",https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,3
20190212,20190212,20190212,"Add Dockerfile, remove test.ipynb",https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,2
20190206,20190206,20190206,Add data-science notebooks,https://api.github.com/repos/Thinkful-Ed/jupyter-notebooks,1
20200817,20200817,NaT,Close #1438,https://api.github.com/repos/Thinkful-Ed/data-science,1439
20200816,20200817,NaT,[Film AND language tables?] User-submitted feedback for DSBC-SQL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-science,1438
20200815,20200815,20200815,Copyedit 0811,https://api.github.com/repos/Thinkful-Ed/data-science,1437
20200814,20200814,20200814,[Coefficient not explained] User-submitted feedback for DSBC-TIME-SERIES,https://api.github.com/repos/Thinkful-Ed/data-science,1436
20200814,20200817,NaT,[Where did coefficient come from?] User-submitted feedback for DSBC-TIME-SERIES,https://api.github.com/repos/Thinkful-Ed/data-science,1435
20200813,20200813,20200813,[Can't add colab app] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1434
20200812,20200814,NaT,[k-means vs DBSCAN] User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1433
20200812,20200814,20200814,[Video says Data Analytics] User-submitted feedback for ds-flex-orientation,https://api.github.com/repos/Thinkful-Ed/data-science,1432
20200812,20200814,20200814,[Unclear questions; question marked unanswered] User-submitted feedback for DSBC-REGRESSION-PROBLEMS,https://api.github.com/repos/Thinkful-Ed/data-science,1431
20200812,20200812,20200812,Copyedit 0804,https://api.github.com/repos/Thinkful-Ed/data-science,1430
20200811,20200811,20200811,Update tc references to cblh,https://api.github.com/repos/Thinkful-Ed/data-science,1429
20200811,20200812,20200812,[Learnosity correct answer question] User-submitted feedback for DSBC-CLASSIFICATIONS,https://api.github.com/repos/Thinkful-Ed/data-science,1428
20200810,20200812,20200812,[Colab note] User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1427
20200810,20200812,NaT,[Unsure of answer - Learnosity] User-submitted feedback for DSBC-CLASSIFICATIONS,https://api.github.com/repos/Thinkful-Ed/data-science,1426
20200810,20200810,NaT,User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1425
20200810,20200810,NaT,[TOTAL in PCA] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1424
20200808,20200810,NaT,[Tf-idf assignment] User-submitted feedback for DSBC-NLP-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1423
20200807,20200810,20200810,[Learnosity - MAX backers] User-submitted feedback for DSBC-SQL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-science,1422
20200807,20200811,20200811,[Free lunch correlated w/ test score] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1421
20200806,20200806,NaT,User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1420
20200806,20200806,20200806,Close #1418,https://api.github.com/repos/Thinkful-Ed/data-science,1419
20200806,20200806,20200806,[Which 3 sentences] User-submitted feedback for DSBC-NLP-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1418
20200806,20200806,20200806,[Github API documentation] User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1417
20200805,20200806,20200806,[Missing Assignment] User-submitted feedback for DSBC-PYTHON-3,https://api.github.com/repos/Thinkful-Ed/data-science,1416
20200805,20200806,20200806,[Endpoints confusion] User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1415
20200805,20200805,NaT,User-submitted feedback for DSBC-PYTHON-3,https://api.github.com/repos/Thinkful-Ed/data-science,1414
20200804,20200805,NaT,User-submitted feedback for DSBC-NLP-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1413
20200804,20200812,20200804,Copyedit 0729,https://api.github.com/repos/Thinkful-Ed/data-science,1412
20200804,20200804,NaT,User-submitted feedback for DSBC-PYTHON-3,https://api.github.com/repos/Thinkful-Ed/data-science,1411
20200804,20200805,NaT,[Report a typo box acting weird] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1410
20200804,20200804,20200804,[Number of questions - Learnosity] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1409
20200803,20200804,20200804,[Broken z-test link] User-submitted feedback for DSBC-EXP-DES-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1408
20200803,20200803,NaT,User-submitted feedback for DSBC-EXP-DES-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1407
20200802,20200803,20200803,[THIS IS A TEST - Learnosity] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1406
20200801,20200803,20200803,[ThinkChat coaches not around] User-submitted feedback for DSBC-RANDOM-FOREST,https://api.github.com/repos/Thinkful-Ed/data-science,1405
20200730,20200804,20200804,[Learnosity - states not there] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1404
20200730,20200730,20200730,Copyedit 0727,https://api.github.com/repos/Thinkful-Ed/data-science,1403
20200729,20200803,NaT,[Unsupervised learning capstone info] User-submitted feedback for DSBC-CAPSTONE-UNSUPER-LEARN,https://api.github.com/repos/Thinkful-Ed/data-science,1402
20200729,20200729,NaT,Repurpose videos from the product management course,https://api.github.com/repos/Thinkful-Ed/data-science,1401
20200729,20200729,20200729,[Too much keyboard sound in videos] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1400
20200729,20200729,20200729,User-submitted feedback for ds-flex-orientation,https://api.github.com/repos/Thinkful-Ed/data-science,1399
20200728,20200803,NaT,[Extra SQL topics note] Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-science,1398
20200728,20200803,20200803,[Python exam columns] Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-science,1397
20200728,20200803,20200803,[SQL exam repetitive] Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-science,1396
20200728,20200803,NaT,[Draw.io instructions] Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-science,1395
20200728,20200729,20200729,[Data Analytics Department - SQL]Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-science,1394
20200728,20200729,NaT,[Re-shoot DS SQL connection screenshots]  Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-science,1393
20200728,20200729,20200729,Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-science,1392
20200728,20200729,20200729,[Empty question Learnosity] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1391
20200728,20200728,NaT,User-submitted feedback for DSBC-TIME-SERIES,https://api.github.com/repos/Thinkful-Ed/data-science,1390
20200728,20200728,20200728,User-submitted feedback for DSBC-WAY-OF-DATA-SCIENTIST,https://api.github.com/repos/Thinkful-Ed/data-science,1389
20200728,20200728,20200728,[Web scraping selector] User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1388
20200728,20200728,NaT,[Question unclear] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1387
20200727,20200727,20200727,Copyedit 0724,https://api.github.com/repos/Thinkful-Ed/data-science,1386
20200727,20200803,20200803,[Submitted/accepted assignment showing unsubmitted] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1385
20200726,20200727,20200727,[Metadata response count] User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1384
20200725,20200727,20200727,[tSNE] User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1383
20200725,20200727,20200727,[Assessment not loading] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1382
20200725,20200727,20200727,[Pip list] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1381
20200725,20200727,NaT,User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1380
20200725,20200727,NaT,User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1379
20200725,20200803,20200803,[Completed checkpoint marked incomplete] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1378
20200725,20200727,20200727,[2 identical jupyter notebooks] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1377
20200724,20200725,20200724,Copyedit 0723,https://api.github.com/repos/Thinkful-Ed/data-science,1376
20200724,20200725,NaT,User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1375
20200724,20200724,NaT,User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1374
20200724,20200724,20200724,[API key required?] User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1373
20200724,20200730,20200730,Student feedback for time series module,https://api.github.com/repos/Thinkful-Ed/data-science,1372
20200724,20200724,20200724,[Assignment not displaying] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1371
20200723,20200724,20200724,[Solution not normalizing] User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1370
20200723,20200727,20200727,[Divide by 255 (normalizing)] User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1369
20200723,20200811,NaT,QA for converting Python I-III into Qualified ,https://api.github.com/repos/Thinkful-Ed/data-science,1368
20200723,20200724,NaT,[Mathematical notation not defined] User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1367
20200722,20200722,NaT,User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1366
20200721,20200721,NaT,Student feedback about model prep/outliers checkpoint,https://api.github.com/repos/Thinkful-Ed/data-science,1365
20200720,20200721,20200721,Close #1356,https://api.github.com/repos/Thinkful-Ed/data-science,1364
20200720,20200720,20200720,Update content.md,https://api.github.com/repos/Thinkful-Ed/data-science,1363
20200718,20200720,20200720,Update content.md,https://api.github.com/repos/Thinkful-Ed/data-science,1362
20200718,20200718,20200718,Copyedit 0716 careers,https://api.github.com/repos/Thinkful-Ed/data-science,1361
20200717,20200720,20200720,Update content.md,https://api.github.com/repos/Thinkful-Ed/data-science,1360
20200717,20200717,20200717,Update content.md,https://api.github.com/repos/Thinkful-Ed/data-science,1359
20200717,20200720,20200720,[Drop redundant Colab instructions]  User-submitted feedback for DSBC-BIG-DATA-SPARK,https://api.github.com/repos/Thinkful-Ed/data-science,1358
20200717,20200717,20200717,[Assessment not loading] User-submitted feedback for DSBC-SQL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-science,1357
20200717,20200721,20200721,[Git commit on windows] User-submitted feedback for DS-GIT,https://api.github.com/repos/Thinkful-Ed/data-science,1356
20200716,20200717,20200717,[Submitted link not showing] User-submitted feedback for DSBC-RANDOM-FOREST,https://api.github.com/repos/Thinkful-Ed/data-science,1355
20200716,20200717,20200717,[Assignment won't load] User-submitted feedback for DSBC-SQL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-science,1354
20200716,20200716,20200716,Copyedit 0709,https://api.github.com/repos/Thinkful-Ed/data-science,1353
20200716,20200720,20200720,[Question interpretation - closing with possibility of revisiting] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1352
20200715,20200716,20200716,[Test] User-submitted feedback for ds-flex-orientation,https://api.github.com/repos/Thinkful-Ed/data-science,1351
20200715,20200716,20200716,Update content.md,https://api.github.com/repos/Thinkful-Ed/data-science,1350
20200715,20200716,20200716,[Duplicate video] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1349
20200713,20200714,20200714,[Markdown Guide issue] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1348
20200713,20200714,20200714,[Learnosity answer] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1347
20200712,20200715,20200715,[ThinkChat box blocking notebook] User-submitted feedback for DSBC-SQL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-science,1346
20200712,20200713,20200713,User-submitted feedback for DSBC-SQL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-science,1345
20200712,20200724,20200724,[Blank question in learnosity?] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1344
20200711,20200713,20200713,[Have clause video] User-submitted feedback for DSBC-SQL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-science,1343
20200711,20200711,NaT,User-submitted feedback for DSBC-WAY-OF-DATA-SCIENTIST,https://api.github.com/repos/Thinkful-Ed/data-science,1342
20200710,20200710,20200710,Close #1325,https://api.github.com/repos/Thinkful-Ed/data-science,1341
20200709,20200709,20200709,[Markdown issue] User-submitted feedback for DSBC-SIMILARITY-MODELS,https://api.github.com/repos/Thinkful-Ed/data-science,1340
20200817,20200817,NaT,Close #1438,https://api.github.com/repos/Thinkful-Ed/data-science,1439
20200816,20200817,NaT,[Film AND language tables?] User-submitted feedback for DSBC-SQL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-science,1438
20200815,20200815,20200815,Copyedit 0811,https://api.github.com/repos/Thinkful-Ed/data-science,1437
20200814,20200814,20200814,[Coefficient not explained] User-submitted feedback for DSBC-TIME-SERIES,https://api.github.com/repos/Thinkful-Ed/data-science,1436
20200814,20200817,NaT,[Where did coefficient come from?] User-submitted feedback for DSBC-TIME-SERIES,https://api.github.com/repos/Thinkful-Ed/data-science,1435
20200813,20200813,20200813,[Can't add colab app] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1434
20200812,20200814,NaT,[k-means vs DBSCAN] User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1433
20200812,20200814,20200814,[Video says Data Analytics] User-submitted feedback for ds-flex-orientation,https://api.github.com/repos/Thinkful-Ed/data-science,1432
20200812,20200814,20200814,[Unclear questions; question marked unanswered] User-submitted feedback for DSBC-REGRESSION-PROBLEMS,https://api.github.com/repos/Thinkful-Ed/data-science,1431
20200812,20200812,20200812,Copyedit 0804,https://api.github.com/repos/Thinkful-Ed/data-science,1430
20200811,20200811,20200811,Update tc references to cblh,https://api.github.com/repos/Thinkful-Ed/data-science,1429
20200811,20200812,20200812,[Learnosity correct answer question] User-submitted feedback for DSBC-CLASSIFICATIONS,https://api.github.com/repos/Thinkful-Ed/data-science,1428
20200810,20200812,20200812,[Colab note] User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1427
20200810,20200812,NaT,[Unsure of answer - Learnosity] User-submitted feedback for DSBC-CLASSIFICATIONS,https://api.github.com/repos/Thinkful-Ed/data-science,1426
20200810,20200810,NaT,User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1425
20200810,20200810,NaT,[TOTAL in PCA] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1424
20200808,20200810,NaT,[Tf-idf assignment] User-submitted feedback for DSBC-NLP-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1423
20200807,20200810,20200810,[Learnosity - MAX backers] User-submitted feedback for DSBC-SQL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-science,1422
20200807,20200811,20200811,[Free lunch correlated w/ test score] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1421
20200806,20200806,NaT,User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1420
20200806,20200806,20200806,Close #1418,https://api.github.com/repos/Thinkful-Ed/data-science,1419
20200806,20200806,20200806,[Which 3 sentences] User-submitted feedback for DSBC-NLP-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1418
20200806,20200806,20200806,[Github API documentation] User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1417
20200805,20200806,20200806,[Missing Assignment] User-submitted feedback for DSBC-PYTHON-3,https://api.github.com/repos/Thinkful-Ed/data-science,1416
20200805,20200806,20200806,[Endpoints confusion] User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1415
20200805,20200805,NaT,User-submitted feedback for DSBC-PYTHON-3,https://api.github.com/repos/Thinkful-Ed/data-science,1414
20200804,20200805,NaT,User-submitted feedback for DSBC-NLP-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1413
20200804,20200812,20200804,Copyedit 0729,https://api.github.com/repos/Thinkful-Ed/data-science,1412
20200804,20200804,NaT,User-submitted feedback for DSBC-PYTHON-3,https://api.github.com/repos/Thinkful-Ed/data-science,1411
20200804,20200805,NaT,[Report a typo box acting weird] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1410
20200804,20200804,20200804,[Number of questions - Learnosity] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1409
20200803,20200804,20200804,[Broken z-test link] User-submitted feedback for DSBC-EXP-DES-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1408
20200803,20200803,NaT,User-submitted feedback for DSBC-EXP-DES-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1407
20200802,20200803,20200803,[THIS IS A TEST - Learnosity] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1406
20200801,20200803,20200803,[ThinkChat coaches not around] User-submitted feedback for DSBC-RANDOM-FOREST,https://api.github.com/repos/Thinkful-Ed/data-science,1405
20200730,20200804,20200804,[Learnosity - states not there] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1404
20200730,20200730,20200730,Copyedit 0727,https://api.github.com/repos/Thinkful-Ed/data-science,1403
20200729,20200803,NaT,[Unsupervised learning capstone info] User-submitted feedback for DSBC-CAPSTONE-UNSUPER-LEARN,https://api.github.com/repos/Thinkful-Ed/data-science,1402
20200729,20200729,NaT,Repurpose videos from the product management course,https://api.github.com/repos/Thinkful-Ed/data-science,1401
20200729,20200729,20200729,[Too much keyboard sound in videos] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1400
20200729,20200729,20200729,User-submitted feedback for ds-flex-orientation,https://api.github.com/repos/Thinkful-Ed/data-science,1399
20200728,20200803,NaT,[Extra SQL topics note] Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-science,1398
20200728,20200803,20200803,[Python exam columns] Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-science,1397
20200728,20200803,20200803,[SQL exam repetitive] Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-science,1396
20200728,20200803,NaT,[Draw.io instructions] Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-science,1395
20200728,20200729,20200729,[Data Analytics Department - SQL]Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-science,1394
20200728,20200729,NaT,[Re-shoot DS SQL connection screenshots]  Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-science,1393
20200728,20200729,20200729,Question from the Editing Team,https://api.github.com/repos/Thinkful-Ed/data-science,1392
20200728,20200729,20200729,[Empty question Learnosity] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1391
20200728,20200728,NaT,User-submitted feedback for DSBC-TIME-SERIES,https://api.github.com/repos/Thinkful-Ed/data-science,1390
20200728,20200728,20200728,User-submitted feedback for DSBC-WAY-OF-DATA-SCIENTIST,https://api.github.com/repos/Thinkful-Ed/data-science,1389
20200728,20200728,20200728,[Web scraping selector] User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1388
20200728,20200728,NaT,[Question unclear] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1387
20200727,20200727,20200727,Copyedit 0724,https://api.github.com/repos/Thinkful-Ed/data-science,1386
20200727,20200803,20200803,[Submitted/accepted assignment showing unsubmitted] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1385
20200726,20200727,20200727,[Metadata response count] User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1384
20200725,20200727,20200727,[tSNE] User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1383
20200725,20200727,20200727,[Assessment not loading] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1382
20200725,20200727,20200727,[Pip list] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1381
20200725,20200727,NaT,User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1380
20200725,20200727,NaT,User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1379
20200725,20200803,20200803,[Completed checkpoint marked incomplete] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1378
20200725,20200727,20200727,[2 identical jupyter notebooks] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1377
20200724,20200725,20200724,Copyedit 0723,https://api.github.com/repos/Thinkful-Ed/data-science,1376
20200724,20200725,NaT,User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1375
20200724,20200724,NaT,User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1374
20200724,20200724,20200724,[API key required?] User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1373
20200724,20200730,20200730,Student feedback for time series module,https://api.github.com/repos/Thinkful-Ed/data-science,1372
20200724,20200724,20200724,[Assignment not displaying] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1371
20200723,20200724,20200724,[Solution not normalizing] User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1370
20200723,20200727,20200727,[Divide by 255 (normalizing)] User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1369
20200723,20200811,NaT,QA for converting Python I-III into Qualified ,https://api.github.com/repos/Thinkful-Ed/data-science,1368
20200723,20200724,NaT,[Mathematical notation not defined] User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1367
20200722,20200722,NaT,User-submitted feedback for DSBC-CLUSTER,https://api.github.com/repos/Thinkful-Ed/data-science,1366
20200721,20200721,NaT,Student feedback about model prep/outliers checkpoint,https://api.github.com/repos/Thinkful-Ed/data-science,1365
20200720,20200721,20200721,Close #1356,https://api.github.com/repos/Thinkful-Ed/data-science,1364
20200720,20200720,20200720,Update content.md,https://api.github.com/repos/Thinkful-Ed/data-science,1363
20200718,20200720,20200720,Update content.md,https://api.github.com/repos/Thinkful-Ed/data-science,1362
20200718,20200718,20200718,Copyedit 0716 careers,https://api.github.com/repos/Thinkful-Ed/data-science,1361
20200717,20200720,20200720,Update content.md,https://api.github.com/repos/Thinkful-Ed/data-science,1360
20200717,20200717,20200717,Update content.md,https://api.github.com/repos/Thinkful-Ed/data-science,1359
20200717,20200720,20200720,[Drop redundant Colab instructions]  User-submitted feedback for DSBC-BIG-DATA-SPARK,https://api.github.com/repos/Thinkful-Ed/data-science,1358
20200717,20200717,20200717,[Assessment not loading] User-submitted feedback for DSBC-SQL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-science,1357
20200717,20200721,20200721,[Git commit on windows] User-submitted feedback for DS-GIT,https://api.github.com/repos/Thinkful-Ed/data-science,1356
20200716,20200717,20200717,[Submitted link not showing] User-submitted feedback for DSBC-RANDOM-FOREST,https://api.github.com/repos/Thinkful-Ed/data-science,1355
20200716,20200717,20200717,[Assignment won't load] User-submitted feedback for DSBC-SQL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-science,1354
20200716,20200716,20200716,Copyedit 0709,https://api.github.com/repos/Thinkful-Ed/data-science,1353
20200716,20200720,20200720,[Question interpretation - closing with possibility of revisiting] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1352
20200715,20200716,20200716,[Test] User-submitted feedback for ds-flex-orientation,https://api.github.com/repos/Thinkful-Ed/data-science,1351
20200715,20200716,20200716,Update content.md,https://api.github.com/repos/Thinkful-Ed/data-science,1350
20200715,20200716,20200716,[Duplicate video] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1349
20200713,20200714,20200714,[Markdown Guide issue] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1348
20200713,20200714,20200714,[Learnosity answer] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1347
20200712,20200715,20200715,[ThinkChat box blocking notebook] User-submitted feedback for DSBC-SQL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-science,1346
20200712,20200713,20200713,User-submitted feedback for DSBC-SQL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-science,1345
20200712,20200724,20200724,[Blank question in learnosity?] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1344
20200711,20200713,20200713,[Have clause video] User-submitted feedback for DSBC-SQL-FOUNDATIONS-2,https://api.github.com/repos/Thinkful-Ed/data-science,1343
